"itemid";"clock";"num";"value_min";"value_avg";"value_max"
159138;1555664400;60;210360;2845338;16680384
159138;1555660800;60;148560;1417634;5475088
159138;1555657200;60;282432;1521764;5293696
159138;1555653600;60;309200;1227598;3548728
159138;1555650000;60;134672;1047080;4539568
159138;1555646400;60;223688;2608357;13936696
159138;1555642800;60;505192;3136590;32941896
159138;1555639200;60;287520;2081239;13363424
159138;1555635600;60;669832;4499032;25148448
159138;1555632000;60;1056800;4691808;24628552
159138;1555628400;59;934240;3893836;7630112
159138;1555624800;60;1491112;5022306;15326904
159138;1555621200;60;1092008;10406288;200385408
159138;1555617600;60;969432;4240338;12642024
159138;1555614000;60;1005136;5748212;21552240
159138;1555610400;60;3098200;7038687;13650816
159138;1555606800;60;728208;4630481;16687360
159138;1555603200;60;3211696;6214627;16642312
159138;1555599600;60;2778016;7085382;17764544
159138;1555596000;60;1028072;6216402;12632648
159138;1555592400;60;3611784;15797452;49600864
159138;1555588800;60;2310344;8296444;21873824
159138;1555585200;60;922888;3494671;12598344
159138;1555581600;60;732640;3455186;11214856
159138;1555578000;60;394856;3253605;15046352
159138;1555574400;60;244888;1162573;10343920
159138;1555570800;60;821192;1752781;4545504
159138;1555567200;60;343896;1721259;5185952
159138;1555563600;60;258480;2087897;8531352
159138;1555560000;60;1442832;4704390;12138400
159138;1555556400;60;1311640;4010133;10379768
159138;1555552800;60;2131616;4384903;11390968
159138;1555549200;60;1327768;4451873;11622872
159138;1555545600;60;5934184;35704007;101622456
159138;1555542000;60;45328208;68815866;99839016
159138;1555538400;60;73572256;101937000;139389240
159138;1555534800;60;99902224;145147880;243964008
159138;1555531200;60;220152000;238774666;245317152
159138;1555527600;60;242968880;244976586;247976304
159138;1555524000;60;244885120;245163458;247555456
159138;1555520400;60;227952912;243423809;245367824
159138;1555516800;60;183471704;232734342;245289640
159138;1555513200;60;163438432;206957725;245877984
159138;1555509600;60;165078880;194274424;221161264
159138;1555506000;60;166574008;213490642;245118496
159138;1555502400;60;154036944;212298382;245525888
159138;1555498800;60;86063864;145777661;221878336
159138;1555495200;60;21821712;55304239;131389808
159138;1555491600;60;1698448;14152526;47991496
159138;1555488000;60;313616;1691143;7452912
159138;1555484400;60;248624;1296219;14021408
159138;1555480800;60;556392;1262960;2591096
159138;1555477200;59;549560;2089474;9947680
159138;1555473600;60;614280;2064763;8701392
159138;1555470000;42;678672;1526065;5688440
159138;1555466400;60;3670504;5026727;8220208
159138;1555462800;60;1410912;4572099;16821688
159138;1555459200;60;2811584;36310230;79907568
159138;1555455600;60;57860616;77526352;119212480
159138;1555452000;60;79219960;104071182;133781760
159138;1555448400;60;101937648;141451406;176903784
159138;1555444800;60;146752600;178876013;214636096
159138;1555441200;60;162162192;224118644;244739312
159138;1555437600;60;193140264;230099688;243878384
159138;1555434000;60;145306320;225243738;244873520
159138;1555430400;60;192352320;220634176;244417816
159138;1555426800;60;150853288;193201530;225110192
159138;1555423200;60;169487832;200820657;239544872
159138;1555419600;60;143837408;208048568;240840952
159138;1555416000;60;147865320;186764131;242540496
159138;1555412400;60;99516336;166841600;218345536
159138;1555408800;60;36095400;85194395;155366136
159138;1555405200;60;1823656;16089203;56916640
159138;1555401600;60;1092016;2637433;11688192
159138;1555398000;60;1802024;3210490;15951856
159138;1555394400;60;1425032;2996580;7202552
159138;1555390800;60;1679952;3437416;12071832
159138;1555387200;60;1532256;3181922;7896480
159138;1555383600;60;1696184;3022703;8024016
159138;1555380000;60;1400720;9822914;26559768
159138;1555376400;60;2260680;8065108;16176816
159138;1555372800;60;8479728;36900556;76048512
159138;1555369200;60;55664576;89249640;230255992
159138;1555365600;60;81896776;110249376;180180792
159138;1555362000;60;102365488;122601307;174748128
159138;1555358400;60;113105232;140669838;167706264
159138;1555354800;60;168300016;213276522;245006392
159138;1555351200;60;192148872;223030438;244939864
159138;1555347600;60;207558888;234192700;247666600
159138;1555344000;60;183357016;228065983;245306040
159138;1555340400;60;159812520;203543132;240717464
159138;1555336800;60;150796304;218263202;247326712
159138;1555333200;60;201365224;232272167;245139648
159138;1555329600;60;162418856;205952101;243449864
159138;1555326000;60;85765768;148084105;221230832
159138;1555322400;60;20446016;60067619;108264400
159138;1555318800;60;431504;16162211;87266480
159138;1555315200;60;242064;5504082;22309232
159138;1555311600;60;257576;5336260;18915576
159138;1555308000;60;429768;5124106;17181576
159138;1555304400;60;212592;4161790;14176112
159138;1555300800;60;190272;4443735;18689920
159138;1555297200;59;727456;7163154;23337888
159138;1555293600;60;1695944;8027008;19364896
159138;1555290000;60;2431656;9499618;26590368
159138;1555286400;60;1071864;9103300;32030288
159138;1555282800;60;3893144;12531287;37137528
159138;1555279200;60;4075544;16083234;41321288
159138;1555275600;60;2722352;10821711;23420616
159138;1555272000;60;2751656;12516652;25793816
159138;1555268400;60;4341200;17050595;68950096
159138;1555264800;60;6940856;17541104;41501352
159138;1555261200;60;4094464;19744379;44168776
159138;1555257600;60;3774008;13030500;46274312
159138;1555254000;60;3657416;12739332;33540856
159138;1555250400;60;5202632;17741655;34137848
159138;1555246800;60;2459480;14462045;52954392
159138;1555243200;60;558424;8377713;34488008
159138;1555239600;60;775376;9622833;25575744
159138;1555236000;60;1651512;10191748;48676216
159138;1555232400;60;199392;5260500;20416712
159138;1555228800;60;165856;7323882;28570192
159138;1555225200;60;157952;4744427;20690280
159138;1555221600;60;215304;5299002;19656760
159138;1555218000;60;208312;4950569;20957536
159138;1555214400;60;228272;5091414;22480904
159138;1555210800;60;278440;5057507;20825920
159138;1555207200;60;1131480;6062899;21502648
159138;1555203600;60;1563024;8667445;22922576
159138;1555200000;60;1347352;8037826;22275352
159138;1555196400;60;1257504;8011341;23616336
159138;1555192800;60;1095368;8144673;19912528
159138;1555189200;60;2140232;7535687;18707024
159138;1555185600;60;901152;8708454;21188712
159138;1555182000;60;5431248;23097499;87758704
159138;1555178400;60;18613184;29795330;40086608
159138;1555174800;60;14898032;28874670;58010088
159138;1555171200;60;13727192;34626550;59351472
159138;1555167600;60;21256400;36057119;67098336
159138;1555164000;60;25805344;40008662;67464352
159138;1555160400;60;28950200;49200392;77086536
159138;1555156800;60;22285328;46287516;74793752
159138;1555153200;60;11397384;28624109;57287064
159138;1555149600;60;1039840;17232900;66298528
159138;1555146000;59;417808;6234893;19696920
159138;1555142400;60;326312;4603225;18335048
159138;1555138800;60;342160;5483160;14734216
159138;1555135200;60;305536;4616956;21627344
159138;1555131600;60;811672;5422269;16042336
159138;1555128000;60;447096;7787945;28860440
159138;1555124400;60;896832;6238731;20726608
159138;1555120800;60;574240;7510618;26879472
159138;1555117200;60;1114408;8635447;24364576
159138;1555113600;60;6475144;29131629;72313128
159138;1555110000;60;42525328;79280184;138391888
159138;1555106400;60;57293032;86384850;132233848
159138;1555102800;60;97211640;124128907;154995288
159138;1555099200;60;86540936;123890223;165647776
159138;1555095600;60;136868368;197275408;240127192
159138;1555092000;60;127778216;217273049;248086904
159138;1555088400;60;213633440;243062386;247936864
159138;1555084800;60;180713504;238750009;246279928
159138;1555081200;60;201855784;232298977;246617904
159138;1555077600;60;184150864;231622086;245377760
159138;1555074000;60;200132144;237628300;245516400
159138;1555070400;60;159635384;210140200;243202920
159138;1555066800;60;120332896;180526894;245480304
159138;1555063200;60;26802928;86199541;178911456
159138;1555059600;60;2388184;19946080;61403704
159138;1555056000;60;712408;5350716;17490208
159138;1555052400;60;926144;5962110;18580040
159138;1555048800;60;731232;6997495;19613872
159138;1555045200;60;836176;7127790;35101088
159138;1555041600;60;1236744;9064513;23195328
159138;1555038000;60;2075688;9542361;21343104
159138;1555034400;60;1776472;13386890;27707640
159138;1555030800;60;10329936;21315674;31853672
159138;1555027200;60;15258504;46388339;83208624
159138;1555023600;60;61489888;85717231;125395488
159138;1555020000;60;88938544;120688934;197400728
159138;1555016400;60;94904904;138253768;182781024
159138;1555012800;60;94864472;150214602;214227768
159138;1555009200;60;173152208;231338260;247678632
159138;1555005600;60;224669832;242486641;247917344
159138;1555002000;60;244687024;245045066;248003856
159138;1554998400;60;213066088;241363737;248125736
159138;1554994800;60;182992440;233877023;245627456
159138;1554991200;60;188652376;222892045;244452288
159138;1554987600;60;184248440;227112402;245589600
159138;1554984000;60;170931120;208311731;240187400
159138;1554980400;60;104608456;159921536;230310544
159138;1554976800;60;27487472;78602140;135986912
159138;1554973200;60;2192040;17667281;49858608
159138;1554969600;60;380440;5869065;21618536
159138;1554966000;60;944912;5681885;22211536
159138;1554962400;60;556904;5755817;18174152
159138;1554958800;60;729504;6903800;26049200
159138;1554955200;60;1222792;9171762;25664200
159138;1554951600;60;3413848;12126640;27604008
159138;1554948000;60;2885408;11578512;23627664
159138;1554944400;60;3007208;14173126;46284888
159138;1554940800;60;10322232;44501191;76966664
159138;1554937200;60;45433256;81826149;136134184
159138;1554933600;60;82576656;132072491;193854232
159138;1554930000;59;108044560;151487449;206435208
159138;1554926400;61;132913200;193836107;244909664
159138;1554922800;59;189280240;232847826;248099224
159138;1554919200;60;227529304;243456564;245498840
159138;1554915600;60;238287088;244078531;247970704
159138;1554912000;60;242989960;245021846;245468480
159138;1554908400;60;193109400;229228148;245668128
159138;1554904800;60;224598824;243676831;248003192
159138;1554901200;60;241775584;245108260;247878376
159138;1554897600;60;164062120;239299730;246146648
159138;1554894000;60;114037568;199024848;245265088
159138;1554890400;60;46506376;93420189;175544880
159138;1554886800;60;3049712;24648125;91518528
159138;1554883200;60;444240;5559534;21813432
159138;1554879600;60;977776;6580288;18655184
159138;1554876000;60;723944;6597400;17470112
159138;1554872400;60;1891632;8185419;16393744
159138;1554868800;60;1665688;7373494;24039704
159138;1554865200;43;1995584;7890687;19893928
159138;1554861600;60;4480952;13062262;28117912
159138;1554858000;60;3417416;13088360;48612512
159138;1554854400;60;14746880;55417486;108927792
159138;1554850800;60;75200960;108088199;167475736
159138;1554847200;60;100380680;146797547;223921040
159138;1554843600;60;118365832;160893693;217710400
159138;1554840000;60;147477256;207534188;245700216
159138;1554836400;60;225249520;244180997;247971512
159138;1554832800;60;244843488;245168825;248004784
159138;1554829200;60;244844784;245117734;247987224
159138;1554825600;60;244837600;245216466;248052424
159138;1554822000;60;225522808;244011975;247589048
159138;1554818400;60;187244032;223616675;245788776
159138;1554814800;60;204056344;236794861;245195416
159138;1554811200;60;189746568;231195325;245333368
159138;1554807600;60;111272064;191517241;245349720
159138;1554804000;60;33143432;82633366;151713760
159138;1554800400;60;2929224;17970854;69990072
159138;1554796800;60;700328;4716524;12586008
159138;1554793200;60;362968;7458025;19250648
159138;1554789600;60;4119776;9578031;23712168
159138;1554786000;60;3673344;10638477;29216496
159138;1554782400;60;3968368;10313495;22134392
159138;1554778800;60;4489632;11391863;21991680
159138;1554775200;60;4717784;14543997;43288304
159138;1554771600;60;6408528;15177470;34156120
159138;1554768000;60;13787064;44348357;90985808
159138;1554764400;60;50500840;76309315;103036184
159138;1554760800;60;85924160;117561517;150220488
159138;1554757200;60;96385696;154466542;200200952
159138;1554753600;60;129040360;199378148;245488376
159138;1554750000;60;167519360;231192331;247777704
159138;1554746400;59;234553928;244107215;247706824
159138;1554742800;60;244696480;245063810;247980664
159138;1554739200;60;244280224;244963432;247863216
159138;1554735600;60;243876160;245140058;247457472
159138;1554732000;60;179536160;232437375;247812720
159138;1554728400;60;234387984;243907052;247795584
159138;1554724800;60;217284008;244292040;246398656
159138;1554721200;60;84758424;164564898;245419896
159138;1554717600;60;32207480;78050753;160304704
159138;1554714000;60;858768;17388991;43271208
159138;1554710400;60;240976;3586416;16074096
159138;1554706800;60;1491872;12140273;24339056
159138;1554703200;60;13207896;21223173;38748648
159138;1554699600;60;899296;12248478;28417856
159138;1554696000;60;335056;7071123;24488344
159138;1554692400;60;1222728;5866056;17489288
159138;1554688800;60;2689440;13979852;29668096
159138;1554685200;60;14876608;20370976;32511160
159138;1554681600;60;634984;11756842;29797976
159138;1554678000;60;2240240;10656879;40080560
159138;1554674400;60;1525848;9341126;29280400
159138;1554670800;60;1248528;9870417;35913840
159138;1554667200;60;3147672;11608113;30180288
159138;1554663600;60;2284192;12482797;45107584
159138;1554660000;60;1851648;9460421;29185784
159138;1554656400;60;16249480;22518523;43688328
159138;1554652800;60;5167448;19014192;36108216
159138;1554649200;60;1900552;10410863;23977920
159138;1554645600;60;1996256;11233032;31877368
159138;1554642000;60;3540680;13830278;112861168
159138;1554638400;60;2337056;10952361;23596168
159138;1554634800;60;1818712;9213741;20355392
159138;1554631200;60;253776;6121776;16707720
159138;1554627600;60;954448;7126524;23283112
159138;1554624000;60;176472;5815917;22423568
159138;1554620400;60;175312;5399292;16333616
159138;1554616800;60;222728;5357002;15651320
159138;1554613200;60;290744;5702382;20450472
159138;1554609600;60;330088;8331326;30131888
159138;1554606000;60;13924744;22978550;37183776
159138;1554602400;60;2413704;17525034;35240352
159138;1554598800;60;2440360;8939093;28715336
159138;1554595200;60;3071736;9539287;19931488
159138;1554591600;60;2647672;10847905;33148768
159138;1554588000;60;3144256;9037090;25172112
159138;1554584400;60;3619296;11581452;42899944
159138;1554580800;60;3845872;11541078;42374400
159138;1554577200;60;7506888;18364312;44202280
159138;1554573600;60;13297080;24551751;46260648
159138;1554570000;59;16945720;40616410;62546992
159138;1554566400;60;17393912;34099114;56745696
159138;1554562800;60;23882368;46781891;106329184
159138;1554559200;60;29104976;49133215;90346632
159138;1554555600;60;34102200;56835487;94222968
159138;1554552000;60;21855712;48889406;92883432
159138;1554548400;60;12728416;37458236;68558072
159138;1554544800;60;3179368;16709710;38184360
159138;1554541200;60;1264536;11524967;40542544
159138;1554537600;60;313968;5248852;20939328
159138;1554534000;60;297624;5253012;18758528
159138;1554530400;60;451320;5638356;19308240
159138;1554526800;60;742416;6463810;27539360
159138;1554523200;60;990368;7401138;25445216
159138;1554519600;60;760360;6358313;19801992
159138;1554516000;60;1165592;8108263;24930744
159138;1554512400;60;3360968;11688305;34276632
159138;1554508800;60;6731528;39656292;112389424
159138;1554505200;60;60293624;88806663;124369120
159138;1554501600;60;89161856;126111489;178291232
159138;1554498000;60;96588992;143426570;209059104
159138;1554494400;60;88406176;135571734;226221024
159138;1554490800;60;121855824;223913034;248277552
159138;1554487200;60;188344208;235442352;245826464
159138;1554483600;60;226015072;243189281;247592736
159138;1554480000;60;216540304;242962458;247264016
159138;1554476400;60;199946880;233090979;245488280
159138;1554472800;60;206096184;238411306;248234968
159138;1554469200;60;194620200;242625066;247740392
159138;1554465600;60;181065824;224619448;245184432
159138;1554462000;60;89372720;154968995;229172544
159138;1554458400;60;27841960;67759758;118351728
159138;1554454800;60;3119424;18448740;43085296
159138;1554451200;60;789728;4737640;12597544
159138;1554447600;60;605024;6276224;21737560
159138;1554444000;60;13564808;18466661;33152856
159138;1554440400;60;472112;9135420;23685432
159138;1554436800;60;718760;8099742;21737760
159138;1554433200;60;2465472;9184811;22167376
159138;1554429600;60;1371408;8838752;17334112
159138;1554426000;60;2527608;11534429;34188480
159138;1554422400;60;14153824;43830556;100960672
159138;1554418800;60;56959032;97799649;163769672
159138;1554415200;60;83290696;124211974;148063816
159138;1554411600;60;88541824;126795403;167795984
159138;1554408000;60;118017232;190531324;245720752
159138;1554404400;60;197820704;238020989;247699856
159138;1554400800;60;242949240;244949077;247799488
159138;1554397200;60;242995200;244856568;247527728
159138;1554393600;60;242900864;244819701;248154288
159138;1554390000;60;199167384;235538354;245495160
159138;1554386400;60;163090104;218883775;245703032
159138;1554382800;60;220999288;238253636;247244848
159138;1554379200;60;144417128;205382958;245363464
159138;1554375600;60;97311048;152598328;218853808
159138;1554372000;60;14842816;48383977;108378744
159138;1554368400;60;611400;11359165;36636808
159138;1554364800;60;665576;4221882;12021088
159138;1554361200;60;1257000;4665685;12518224
159138;1554357600;60;508120;5007269;16593864
159138;1554354000;60;1198336;6579865;25641424
159138;1554350400;59;1605616;6362431;21490184
159138;1554346800;60;1921408;7930051;18424112
159138;1554343200;60;2549600;10464249;24741136
159138;1554339600;60;4850456;12120248;27018736
159138;1554336000;60;11642376;43273660;98686352
159138;1554332400;60;58098264;106267563;176616264
159138;1554328800;60;92219856;118113809;152552288
159138;1554325200;60;102640808;141554060;188276160
159138;1554321600;60;121055624;162873095;238058840
159138;1554318000;60;166731040;235253652;248038776
159138;1554314400;60;219637704;243884933;248096440
159138;1554310800;60;236845408;244256618;245512640
159138;1554307200;60;224534384;244090539;247216216
159138;1554303600;60;179447616;222260782;245438912
159138;1554300000;60;190981080;237253217;245573960
159138;1554296400;60;172958832;222624711;245868392
159138;1554292800;60;177228088;218508173;245040192
159138;1554289200;60;96194376;150307944;231234016
159138;1554285600;60;25885248;65606093;140025968
159138;1554282000;60;1562640;18681701;49507144
159138;1554278400;60;427328;6408629;18413192
159138;1554274800;60;366712;4503797;13942696
159138;1554271200;60;777456;4941712;16863696
159138;1554267600;60;767128;5692249;17635824
159138;1554264000;60;909288;9457485;116731776
159138;1554260400;42;3856416;11614205;25201464
159138;1554256800;60;4327968;12033362;25108408
159138;1554253200;60;3484888;13555997;38497472
159138;1554249600;59;8417656;44504902;145058824
159138;1554246000;60;54762736;103409953;199218528
159138;1554242400;60;89568536;119294747;171302552
159138;1554238800;60;101788416;140482081;192763984
159138;1554235200;60;116918016;177549387;245748944
159138;1554231600;60;213709136;239381910;245870368
159138;1554228000;60;16621872;224948692;245304512
159138;1554224400;60;232026384;244101867;247694400
159138;1554220800;60;210254656;241928054;247986488
159138;1554217200;60;180058648;229249201;245564872
159138;1554213600;60;154451112;214900742;244908656
159138;1554210000;60;213538768;240434756;247876320
159138;1554206400;60;188880768;232465601;245414768
159138;1554202800;60;87611192;163712132;231430384
159138;1554199200;60;24497840;58437012;113075968
159138;1554195600;60;630032;12484804;48740216
159138;1554192000;60;313232;4121312;16783080
159138;1554188400;60;1002560;4935519;10867736
159138;1554184800;60;987192;5175445;19295848
159138;1554181200;60;524336;6162272;21991632
159138;1554177600;60;652288;5563543;21816328
159138;1554174000;60;1383176;8356214;19750280
159138;1554170400;60;960488;6355188;21321608
159138;1554166800;60;920440;7471715;22646312
159138;1554163200;60;5987024;30755840;65517552
159138;1554159600;60;35348176;58227374;89017824
159138;1554156000;60;58315056;82259199;115015040
159138;1554152400;60;62781696;98279501;151808856
159138;1554148800;60;103751264;145560021;235159856
159138;1554145200;60;165774832;223242199;247923096
159138;1554141600;60;233021512;244405312;247930712
159138;1554138000;60;243660800;244878017;248043304
159138;1554134400;60;231324616;244409214;246605216
159138;1554130800;60;181555712;233680008;247831400
159138;1554127200;60;232098616;243930278;247589352
159138;1554123600;60;243732640;245074048;248042816
159138;1554120000;60;244746328;245324015;248242672
159138;1554116400;60;86616048;186039385;245473112
159138;1554112800;60;19760136;56614054;110774144
159138;1554109200;60;1216544;13269574;37904640
159138;1554105600;60;172736;4637234;18481536
159138;1554102000;60;116736;3490976;9315696
159138;1554098400;60;569320;4203760;15144416
159138;1554094800;60;140664;5268022;18689616
159138;1554091200;60;165464;5326452;16085016
159138;1554087600;60;282696;5824058;21764648
159138;1554084000;60;578312;5292734;22752168
159138;1554080400;60;1619640;7134901;29694712
159138;1554076800;60;936064;8881849;26147944
159138;1554073200;60;621168;7630371;22070048
159138;1554069600;59;825840;6362563;23305848
159138;1554066000;60;1298104;7511622;22939184
159138;1554062400;60;2928384;8875455;22344760
159138;1554058800;60;2765720;10135859;22120272
159138;1554055200;60;922728;8713914;22376232
159138;1554051600;60;2011400;9334200;23891968
159138;1554048000;60;1717104;8803206;33185264
159138;1554044400;60;1487064;9100589;25966208
159138;1554040800;60;2213864;11545719;28056200
159138;1554037200;60;3531712;13334240;25411688
159138;1554033600;60;2047496;9162206;18186824
159138;1554030000;60;1660272;9463865;24840224
159138;1554026400;60;168312;7451469;19845152
159138;1554022800;60;204000;4753500;13841928
159138;1554019200;60;141904;4636133;15635472
159138;1554015600;60;167904;5287583;19849608
159138;1554012000;60;378816;6003202;24002288
159138;1554008400;60;495136;5982550;16471248
159138;1554004800;60;513680;7721453;15307712
159138;1554001200;60;1390832;7442991;24998664
159138;1553997600;60;1453464;8574500;24335744
159138;1553994000;60;506640;7006909;20456416
159138;1553990400;60;1668768;8294150;19139768
159138;1553986800;60;1539368;6903662;20042424
159138;1553983200;60;1071872;9379989;27754552
159138;1553979600;60;1534632;8014726;18945928
159138;1553976000;60;2343288;9776929;26227896
159138;1553972400;60;2257304;11950320;27213832
159138;1553968800;59;2205744;20464911;37766408
159138;1553965200;60;3238216;22642283;45741112
159138;1553961600;60;15115744;26549605;44128136
159138;1553958000;60;16174024;33199465;65124568
159138;1553954400;60;21212256;40626173;64557208
159138;1553950800;60;21475600;40002571;62960488
159138;1553947200;60;4153944;28925616;59521208
159138;1553943600;60;1848968;28151857;54791304
159138;1553940000;60;612304;5342078;15720416
159138;1553936400;60;261280;4408483;20827752
159138;1553932800;60;214512;4014525;20248136
159138;1553929200;60;212856;4280257;17411488
159138;1553925600;60;226192;4140481;14551448
159138;1553922000;60;229928;4395454;13946872
159138;1553918400;60;263168;9087110;27254024
159138;1553914800;60;890976;9231841;33772600
159138;1553911200;60;550384;6831655;37125472
159138;1553907600;60;2889112;11665658;22851480
159138;1553904000;60;13156056;35512148;76814968
159138;1553900400;60;49655360;78371741;130556440
159138;1553896800;60;67697032;102492199;172334272
159138;1553893200;60;94747080;135243436;228962632
159138;1553889600;60;109217024;160480814;207514416
159138;1553886000;60;147784072;222566104;245646448
159138;1553882400;60;181455984;230091597;245872664
159138;1553878800;60;222706272;243144623;247878352
159138;1553875200;60;204452384;234313876;245508400
159138;1553871600;60;212269960;238254025;245857144
159138;1553868000;60;213581880;243375334;247938360
159138;1553864400;60;239546368;244765730;248517000
159138;1553860800;60;179469016;219747700;245574312
159138;1553857200;60;101723928;177132616;243325816
159138;1553853600;60;26891536;68788891;122373832
159138;1553850000;60;1790528;17949499;48857624
159138;1553846400;60;438472;6437800;14257880
159138;1553842800;60;1353496;5754478;19651968
159138;1553839200;60;402976;6944250;44710256
159138;1553835600;60;417208;5074492;26280256
159138;1553832000;60;1855560;10840026;27751176
159138;1553828400;60;2511696;12337734;25280768
159138;1553824800;60;4103840;11633570;23227464
159138;1553821200;60;1613880;10457332;22182704
159138;1553817600;59;8868664;35906788;75956352
159138;1553814000;60;52558160;78689496;135746928
159138;1553810400;60;87650624;113432621;146835736
159138;1553806800;60;103226072;141433327;243644336
159138;1553803200;60;107767936;163876860;247305360
159138;1553799600;60;227322232;244366701;247766992
159138;1553796000;60;243200240;244958874;247909432
159138;1553792400;60;244329472;244969197;247831120
159138;1553788800;60;217368984;241626306;245686560
159138;1553785200;60;205616832;231720388;245243448
159138;1553781600;60;199766296;238825193;246017848
159138;1553778000;60;240777504;244720875;247324344
159138;1553774400;60;206299096;234280453;247925000
159138;1553770800;60;138564640;194365642;246063880
159138;1553767200;60;36091128;94166464;227381928
159138;1553763600;60;1387264;21725391;48073048
159138;1553760000;60;1811312;16589217;29628664
159138;1553756400;60;10985664;17620916;25520152
159138;1553752800;60;1523096;18963546;33898864
159138;1553749200;60;397992;17117110;42097080
159138;1553745600;60;15102984;20869434;40828600
159138;1553742000;60;15911096;23371713;41001832
159138;1553738400;60;4726576;16367697;38533744
159138;1553734800;60;17619648;28189923;64816808
159138;1553731200;60;26036344;58952455;104333232
159138;1553727600;60;60472560;90783712;141780104
159138;1553724000;60;98890632;125540592;165803736
159138;1553720400;60;103143280;142978150;194500016
159138;1553716800;60;133308736;178787677;245044376
159138;1553713200;60;188112056;233180766;247294696
159138;1553709600;60;241001944;244742894;247417552
159138;1553706000;60;244486968;245013711;247912520
159138;1553702400;60;244020872;245153238;247810152
159138;1553698800;60;202541360;243015023;245370512
159138;1553695200;61;181185768;233853167;246989336
159138;1553691600;60;243725648;245090496;248019448
159138;1553688000;60;197982064;235768131;246140920
159138;1553684400;60;122385648;207574476;245782800
159138;1553680800;60;30996392;81137085;200592952
159138;1553677200;60;14271872;28465199;64265968
159138;1553673600;60;13830656;19988841;54038072
159138;1553670000;60;13690280;17813776;27846496
159138;1553666400;60;12789952;17312642;28071512
159138;1553662800;60;1858856;14438862;26426640
159138;1553659200;60;1137736;9629611;29690024
159138;1553655600;41;14987680;19224018;28563312
159138;1553652000;60;14831744;21998259;32411520
159138;1553648400;60;15310896;25777751;57548056
159138;1553644800;60;29635824;72258990;117005136
159138;1553641200;60;72977000;102788875;141928432
159138;1553637600;60;73550312;110105953;177609368
159138;1553634000;60;107001320;144527402;230904072
159138;1553630400;60;136749784;177284088;237588176
159138;1553626800;60;190311544;241068959;247920376
159138;1553623200;60;230001488;243862587;248040968
159138;1553619600;60;244212632;245124214;247726600
159138;1553616000;60;232771304;244793074;247609256
159138;1553612400;59;233394992;244381667;247888688
159138;1553608800;60;230151472;244092863;247880840
159138;1553605200;60;219006768;242685717;247136624
159138;1553601600;60;212658024;240235601;245909280
159138;1553598000;60;123054992;192643568;246085536
159138;1553594400;60;18221560;78845998;149813056
159138;1553590800;60;2115256;15081155;62001624
159138;1553587200;60;237912;5014689;12411792
159138;1553583600;60;164488;4116681;13270480
159138;1553580000;60;561992;5006443;16755264
159138;1553576400;60;298552;5154828;17254208
159138;1553572800;60;272816;5738689;18132296
159138;1553569200;60;243944;7453449;34043864
159138;1553565600;60;866840;8530426;29897000
159138;1553562000;60;1649336;8510027;32083136
159138;1553558400;60;2184736;8538126;22251296
159138;1553554800;60;3520920;11138431;24101312
159138;1553551200;60;1642552;8270950;20979992
159138;1553547600;60;2842672;12330813;26087064
159138;1553544000;60;3051616;8383173;24890712
159138;1553540400;60;2821424;9212915;20848248
159138;1553536800;60;2447520;8534127;19375328
159138;1553533200;60;2173560;8091379;20110664
159138;1553529600;60;4389856;13331991;31691888
159138;1553526000;60;6266600;12536849;28768024
159138;1553522400;60;1756824;7346292;20766480
159138;1553518800;60;2360576;6594431;17007536
159138;1553515200;60;2888304;7019839;19232032
159138;1553511600;60;2322296;9153983;28443936
159138;1553508000;60;1018328;7723454;18520208
159138;1553504400;60;237360;4712571;28688368
159138;1553500800;60;203192;3997173;11460376
159138;1553497200;60;490552;4628418;17678616
159138;1553493600;60;186688;5205220;16098240
159138;1553490000;60;554600;6206503;17962664
159138;1553486400;60;1415408;6763925;20671536
159138;1553482800;60;1624040;6752787;17042856
159138;1553479200;60;988424;6888656;17249448
159138;1553475600;60;813792;6204902;17434064
159138;1553472000;60;1351472;8014430;24949080
159138;1553468400;60;1944464;10858312;25495376
159138;1553464800;60;693712;8835364;22918920
159138;1553461200;60;751944;7511631;26872408
159138;1553457600;60;792912;6785376;19243768
159138;1553454000;60;1162584;7119342;19202192
159138;1553450400;60;2094224;7184964;20466432
159138;1553446800;60;1567984;8230137;21314496
159138;1553443200;59;968576;6493384;17700144
159138;1553439600;60;1614288;7832166;19468384
159138;1553436000;60;1300616;8122094;17677200
159138;1553432400;60;1472752;10318178;27968920
159138;1553428800;60;554064;9105495;38723608
159138;1553425200;60;900912;7834252;22724344
159138;1553421600;60;880808;7233116;19737032
159138;1553418000;60;164304;5164170;13982216
159138;1553414400;60;145360;4634410;14864992
159138;1553410800;60;147664;5136608;15812432
159138;1553407200;60;162472;4057149;13663936
159138;1553403600;60;191448;4440445;22249760
159138;1553400000;60;202976;7457028;33968216
159138;1553396400;60;350920;7417929;30616824
159138;1553392800;60;1585576;21872345;43535624
159138;1553389200;60;1096192;18686698;49622592
159138;1553385600;60;1532280;18037815;48153760
159138;1553382000;60;2450600;19884373;35455448
159138;1553378400;60;3309008;21167408;40880688
159138;1553374800;60;3919600;21799943;32635776
159138;1553371200;60;7414600;27572384;48458840
159138;1553367600;60;26958888;42028573;69513904
159138;1553364000;60;29506472;45984807;63473248
159138;1553360400;60;30892568;45653489;65349128
159138;1553356800;60;14790072;40054335;61402744
